               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 156,             0.04065,            0.013573,            0.018181,             0.54998,             0.52825,             0.59464,              0.3956,            0.029553,           0.0092945,            0.036995,           0.0023275,           0.0023275,           0.0023275
                 157,            0.045069,            0.018076,            0.017461,             0.54998,             0.52825,             0.59464,              0.3956,            0.029553,           0.0092945,            0.036995,            0.002278,            0.002278,            0.002278
                 158,            0.045291,            0.013529,              0.0171,             0.54998,             0.52825,             0.59464,              0.3956,            0.029553,           0.0092945,            0.036995,           0.0022285,           0.0022285,           0.0022285
                 159,            0.053523,            0.014898,            0.017418,             0.58322,             0.56414,             0.63471,             0.44824,            0.028761,           0.0092912,            0.036858,            0.002179,            0.002179,            0.002179
                 160,            0.045325,             0.01662,            0.023009,             0.58322,             0.56414,             0.63471,             0.44824,            0.028761,           0.0092912,            0.036858,           0.0021295,           0.0021295,           0.0021295
                 161,            0.045559,            0.015528,             0.01521,             0.58322,             0.56414,             0.63471,             0.44824,            0.028761,           0.0092912,            0.036858,             0.00208,             0.00208,             0.00208
                 162,             0.04568,            0.014989,            0.017253,             0.58322,             0.56414,             0.63471,             0.44824,            0.028761,           0.0092912,            0.036858,           0.0020305,           0.0020305,           0.0020305
                 163,             0.04917,            0.012459,            0.012164,             0.57425,             0.56442,              0.5982,             0.33206,            0.034879,           0.0091503,            0.037117,            0.001981,            0.001981,            0.001981
                 164,            0.043384,            0.011123,            0.021428,             0.57425,             0.56442,              0.5982,             0.33206,            0.034879,           0.0091503,            0.037117,           0.0019315,           0.0019315,           0.0019315
                 165,             0.05579,            0.011458,            0.018147,             0.57425,             0.56442,              0.5982,             0.33206,            0.034879,           0.0091503,            0.037117,            0.001882,            0.001882,            0.001882
                 166,            0.048485,            0.011657,            0.015664,             0.57425,             0.56442,              0.5982,             0.33206,            0.034879,           0.0091503,            0.037117,           0.0018325,           0.0018325,           0.0018325
                 167,            0.044869,            0.010989,            0.012033,             0.56519,              0.5266,             0.60007,             0.33603,            0.034985,           0.0091352,              0.0373,            0.001783,            0.001783,            0.001783
                 168,            0.052896,            0.016542,             0.01747,             0.56519,              0.5266,             0.60007,             0.33603,            0.034985,           0.0091352,              0.0373,           0.0017335,           0.0017335,           0.0017335
                 169,            0.052508,            0.012576,            0.025261,             0.56519,              0.5266,             0.60007,             0.33603,            0.034985,           0.0091352,              0.0373,            0.001684,            0.001684,            0.001684
                 170,            0.050608,            0.014032,            0.024209,             0.56519,              0.5266,             0.60007,             0.33603,            0.034985,           0.0091352,              0.0373,           0.0016345,           0.0016345,           0.0016345
                 171,            0.049323,             0.01156,            0.014487,             0.61045,             0.56532,             0.62903,             0.38646,            0.031665,           0.0091846,            0.037239,            0.001585,            0.001585,            0.001585
                 172,            0.044425,            0.013587,            0.017871,             0.61045,             0.56532,             0.62903,             0.38646,            0.031665,           0.0091846,            0.037239,           0.0015355,           0.0015355,           0.0015355
                 173,            0.044987,            0.013764,            0.013758,             0.61045,             0.56532,             0.62903,             0.38646,            0.031665,           0.0091846,            0.037239,            0.001486,            0.001486,            0.001486
                 174,            0.038266,            0.010441,            0.010855,             0.61045,             0.56532,             0.62903,             0.38646,            0.031665,           0.0091846,            0.037239,           0.0014365,           0.0014365,           0.0014365
                 175,            0.046822,            0.019221,            0.014455,             0.68262,             0.59405,             0.66039,             0.44556,            0.029389,           0.0091708,            0.035774,            0.001387,            0.001387,            0.001387
                 176,            0.042031,            0.014358,            0.014649,             0.68262,             0.59405,             0.66039,             0.44556,            0.029389,           0.0091708,            0.035774,           0.0013375,           0.0013375,           0.0013375
                 177,            0.046895,           0.0087106,            0.013447,             0.68262,             0.59405,             0.66039,             0.44556,            0.029389,           0.0091708,            0.035774,            0.001288,            0.001288,            0.001288
                 178,            0.038659,           0.0093605,            0.024687,             0.68262,             0.59405,             0.66039,             0.44556,            0.029389,           0.0091708,            0.035774,           0.0012385,           0.0012385,           0.0012385
                 179,            0.041215,            0.014305,            0.015089,             0.75381,              0.6283,             0.67251,             0.46027,            0.028083,           0.0091205,            0.035057,            0.001189,            0.001189,            0.001189
                 180,            0.044078,            0.014928,            0.015578,             0.75381,              0.6283,             0.67251,             0.46027,            0.028083,           0.0091205,            0.035057,           0.0011395,           0.0011395,           0.0011395
                 181,            0.037842,            0.014968,            0.012602,             0.75381,              0.6283,             0.67251,             0.46027,            0.028083,           0.0091205,            0.035057,             0.00109,             0.00109,             0.00109
                 182,            0.056437,           0.0081944,            0.011369,             0.75381,              0.6283,             0.67251,             0.46027,            0.028083,           0.0091205,            0.035057,           0.0010405,           0.0010405,           0.0010405
                 183,            0.041737,            0.010735,            0.018048,             0.75971,             0.64905,             0.67823,             0.46268,            0.027578,            0.009043,            0.034348,            0.000991,            0.000991,            0.000991
                 184,            0.039714,             0.01753,            0.014335,             0.75971,             0.64905,             0.67823,             0.46268,            0.027578,            0.009043,            0.034348,           0.0009415,           0.0009415,           0.0009415
                 185,            0.036986,             0.01733,            0.016505,             0.75971,             0.64905,             0.67823,             0.46268,            0.027578,            0.009043,            0.034348,            0.000892,            0.000892,            0.000892
                 186,            0.038691,             0.01256,            0.017489,             0.75971,             0.64905,             0.67823,             0.46268,            0.027578,            0.009043,            0.034348,           0.0008425,           0.0008425,           0.0008425
                 187,             0.04286,            0.014232,            0.017822,             0.79164,             0.64709,             0.69096,             0.47505,            0.027711,           0.0089614,            0.034035,            0.000793,            0.000793,            0.000793
                 188,            0.038316,            0.013108,            0.015551,             0.79164,             0.64709,             0.69096,             0.47505,            0.027711,           0.0089614,            0.034035,           0.0007435,           0.0007435,           0.0007435
                 189,            0.043165,            0.016347,            0.020603,             0.79164,             0.64709,             0.69096,             0.47505,            0.027711,           0.0089614,            0.034035,            0.000694,            0.000694,            0.000694
                 190,            0.040837,            0.013182,            0.015492,             0.79164,             0.64709,             0.69096,             0.47505,            0.027711,           0.0089614,            0.034035,           0.0006445,           0.0006445,           0.0006445
                 191,              0.0385,             0.01294,            0.015574,             0.74689,             0.65755,             0.69181,              0.4363,            0.028052,           0.0089078,            0.033432,            0.000595,            0.000595,            0.000595
                 192,            0.035474,            0.011061,            0.015296,             0.74689,             0.65755,             0.69181,              0.4363,            0.028052,           0.0089078,            0.033432,           0.0005455,           0.0005455,           0.0005455
                 193,            0.040705,             0.01437,            0.013799,             0.74689,             0.65755,             0.69181,              0.4363,            0.028052,           0.0089078,            0.033432,            0.000496,            0.000496,            0.000496
                 194,            0.037298,            0.017076,             0.01265,             0.74689,             0.65755,             0.69181,              0.4363,            0.028052,           0.0089078,            0.033432,           0.0004465,           0.0004465,           0.0004465
                 195,            0.043194,            0.011227,             0.01876,             0.76125,              0.6616,             0.69557,             0.43376,            0.027727,            0.008925,            0.032951,            0.000397,            0.000397,            0.000397
                 196,            0.041282,             0.01186,            0.015766,             0.76125,              0.6616,             0.69557,             0.43376,            0.027727,            0.008925,            0.032951,           0.0003475,           0.0003475,           0.0003475
                 197,            0.032181,            0.011031,            0.014172,             0.76125,              0.6616,             0.69557,             0.43376,            0.027727,            0.008925,            0.032951,            0.000298,            0.000298,            0.000298
                 198,            0.041418,             0.01135,            0.015708,             0.76125,              0.6616,             0.69557,             0.43376,            0.027727,            0.008925,            0.032951,           0.0002485,           0.0002485,           0.0002485
                 199,            0.032915,            0.012787,            0.012944,             0.77435,             0.66153,             0.69746,             0.43929,            0.027543,           0.0089273,             0.03331,            0.000199,            0.000199,            0.000199
